OBJECTID,X,Y,Latitude,Longitude,Date,AnimalType,Crash_Seve,County,Crash_Date_Original,Crash_Time_Original,Crash_Time,Primary_St,Distance,Dir,Secondary_,Weather,Fatalities,Injured,Property_D,Injury_Typ,Crash_Type,Total_Vehi,V1_Type,V1_Dir,V1_Driver_,V1_Lane_Nu,V1_Action,V1_Driver1,V1_Drive_1,V1_Vehicle,V1_Most_Ha,V1_All_Eve,V2_Type,V2_Dir,V2_Driver_,V2_Lane_Nu,V2_Action,V2_Driver1,V2_Drive_1,V2_Vehicle,V2_Most_Ha,V2_All_Eve,First_Harm,Nonmotoris,Factors_Ro,Lighting,HWY_Factor,Agency,Accident_R,Pedalcycli,Pedestrian,Motorcycli,CrashDateT,GlobalID
318305,538994.9386,4505518.694,40.7,-116.5,2015-12-10,DEER,PROPERTY DAMAGE ONLY,EUREKA,Thu Dec 10 00:00:00 PST 2015,Sun Dec 31 02:55:00 PST 1899,2:55:00,IR80E,158,E,MILE MARKER 3,CLOUDY,-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",E,55,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2213663,Null,Null,Null,2015-12-10T10:55:00.000Z,{91802CEF-8CED-4105-8D4C-BCB03796F223}
319409,357324.2404,4431805.291,40.02,-118.7,2015-12-17,DEER,PROPERTY DAMAGE ONLY,PERSHING,Thu Dec 17 00:00:00 PST 2015,Sun Dec 31 06:00:00 PST 1899,6:00:00,FRPE01,1000,W,MILE MARKER 2,CLOUDY,-9999,-9999,PDO,Null,NON-COLLISION,1,VAN,W,39,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAWN,NONE,NHP,2214083,Null,Null,Null,2015-12-17T14:00:00.000Z,{C58F4305-4073-48F1-BE6F-AB70C7EFC97F}
323644,251974.7296,4378094.675,39.52,-119.9,2015-12-17,DEER,INJURY CRASH,WASHOE,Thu Dec 17 00:00:00 PST 2015,Sun Dec 31 17:35:00 PST 1899,17:35:00,IR80W TO ROBB DR S/N INT9,528,E,ROBB DR,CLEAR,-9999,1,Null,C,NON-COLLISION,1,CARRY-ALL,W,49,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - SPOT LIGHTING,NONE,NHP,2214141,Null,Null,Null,2015-12-18T01:35:00.000Z,{1C220D55-909A-4960-B8B0-8AA1EFCA50BB}
303965,355669.3392,4372452.897,39.49,-118.7,2015-12-17,CATTLE,PROPERTY DAMAGE ONLY,CHURCHILL,Thu Dec 17 00:00:00 PST 2015,Sun Dec 31 17:41:00 PST 1899,17:41:00,KIRN RD,2640,W,PERAZZO LN,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,CARRY-ALL,W,25,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,CHSO,2207022,Null,Null,Null,2015-12-18T01:41:00.000Z,{12A1B58D-DD17-44A6-9E67-BCA451AEADA3}
316784,645796.2447,3990522.076,36.05,-115.4,2015-12-17,BURRO,PROPERTY DAMAGE ONLY,CLARK,Thu Dec 17 00:00:00 PST 2015,Sun Dec 31 17:15:00 PST 1899,17:15:00,SR159,2000,S,MILE MARKER 2,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",N,26,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,BURRO,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,NONE,NHP,2214137,Null,Null,Null,2015-12-18T01:15:00.000Z,{F50B126E-A22C-438C-A860-D5DB9600DC2A}
309327,295385.4976,4359553.726,39.36,-119.4,2015-12-24,HORSE,PROPERTY DAMAGE ONLY,LYON,Thu Dec 24 00:00:00 PST 2015,Sun Dec 31 18:29:00 PST 1899,18:29:00,US50,0,Null,SCENIC AVE,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,CARRY-ALL,E,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,LYSO,2224186,Null,Null,Null,2015-12-25T02:29:00.000Z,{6D53A3B1-D9F7-49AD-A33B-AC2CA30E5591}
319633,310108.0331,4308037.278,38.9,-119.2,2015-12-24,DEER,PROPERTY DAMAGE ONLY,LYON,Thu Dec 24 00:00:00 PST 2015,Sun Dec 31 16:44:00 PST 1899,16:44:00,SR339,50,S,MILE MARKER 5,SNOW,-9999,-9999,PDO,Null,NON-COLLISION,1,PICKUP,S,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NONE,NHP,2214533,Null,Null,Null,2015-12-25T00:44:00.000Z,{3250147F-673C-45C8-B8EE-E148951B0488}
304251,347426.2261,4370976.923,39.47,-118.8,2015-12-31,DOG/COYOTE,INJURY CRASH,CHURCHILL,Thu Dec 31 00:00:00 PST 2015,Sun Dec 31 18:15:00 PST 1899,18:15:00,US50,54,E,N BROADWAY ST,CLEAR,-9999,1,Null,B,NON-COLLISION,1,"HATCHBACK, 4 DOOR",E,62,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DOG/COYOTE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - SPOT LIGHTING,NONE,FAPD,2207323,Null,Null,Null,2016-01-01T02:15:00.000Z,{772610DB-3F17-461B-8E41-BE6D149C8FAF}
309329,309816.0455,4310027.218,38.92,-119.2,2015-12-31,DEER,PROPERTY DAMAGE ONLY,LYON,Thu Dec 31 00:00:00 PST 2015,Sun Dec 31 17:23:00 PST 1899,17:23:00,SR339,1000,S,SNYDER LN,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",S,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,LYSO,2224188,Null,Null,Null,2016-01-01T01:23:00.000Z,{DE23A260-C3F5-42DD-85EB-6084B132FFD4}
319837,474451.4682,4544685.822,41.05,-117.3,2015-12-31,CATTLE,PROPERTY DAMAGE ONLY,HUMBOLDT,Thu Dec 31 00:00:00 PST 2015,Sun Dec 31 17:35:00 PST 1899,17:35:00,SR789,100,N,MILE MARKER 14,CLOUDY,-9999,-9999,PDO,Null,NON-COLLISION,1,PICKUP,S,60,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DARK - NO LIGHTING,"WET, ICY, SNOW, SLUSH",NHP,2214939,Null,Null,Null,2016-01-01T01:35:00.000Z,{9797129D-C12E-44EB-9D11-91CE63B1DBC7}
285760,690995.4038,4643743.61,41.92,-114.7,2015-02-05,ELK,PROPERTY DAMAGE ONLY,ELKO,Thu Feb 05 00:00:00 PST 2015,Sun Dec 31 01:32:00 PST 1899,1:32:00,US93N,2640,N,MILE MARKER 136,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"TRACTOR TRUCK, DIESEL",N,38,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,ELK,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,NONE,ECSO,2153679,Null,Null,Null,2015-02-05T09:32:00.000Z,{4A1569FA-E4B5-4937-81E8-CC68662BDBB3}
286538,729442.2994,4336785.021,39.15,-114.3,2015-02-05,DEER,PROPERTY DAMAGE ONLY,WHITE PINE,Thu Feb 05 00:00:00 PST 2015,Sun Dec 31 05:35:00 PST 1899,5:35:00,US6,2,W,MILE MARKER 84,CLOUDY,-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",W,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NHP,2174109,Null,Null,Null,2015-02-05T13:35:00.000Z,{5B60770D-1D23-4D2E-AF23-E7E7FA563838}
289580,358378.1324,4264930.877,38.52,-118.6,2015-02-05,BURRO,PROPERTY DAMAGE ONLY,MINERAL,Thu Feb 05 00:00:00 PST 2015,Sun Dec 31 20:45:00 PST 1899,20:45:00,SR359,1584,N,MINERAL RD,CLOUDY,-9999,-9999,PDO,Null,NON-COLLISION,1,PICKUP,N,58,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,BURRO: CROSS MEDIAN/CENTERLINE: OVERTURN/ROLLOVER: RAN OFF ROAD RIGHT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,NONE,NHP,2174132,Null,Null,Null,2015-02-06T04:45:00.000Z,{344EE5F6-EEC6-46F6-A5FA-96D9B1748383}
286620,540674.8165,4505399.606,40.7,-116.5,2015-02-12,UNKNOWN,PROPERTY DAMAGE ONLY,EUREKA,Thu Feb 12 00:00:00 PST 2015,Sun Dec 31 23:40:00 PST 1899,23:40:00,IR80E,528,E,MILE MARKER 4,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",E,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NHP,2174469,Null,Null,Null,2015-02-13T07:40:00.000Z,{51C00303-8E77-4075-A7EE-8C89CF2A6EB0}
286566,685391.1991,4473084.292,40.39,-114.8,2015-02-12,ELK,PROPERTY DAMAGE ONLY,ELKO,Thu Feb 12 00:00:00 PST 2015,Sun Dec 31 18:00:00 PST 1899,18:00:00,US93N,500,N,MILE MARKER 21,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,UTILITY,N,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NHP,2174461,Null,Null,Null,2015-02-13T02:00:00.000Z,{E2A2F86F-EE65-4CEF-8A06-4271314CE0FC}
286588,728335.6263,4186736.723,37.8,-114.4,2015-02-12,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Thu Feb 12 00:00:00 PST 2015,Sun Dec 31 04:15:00 PST 1899,4:15:00,US93N,2112,S,MILE MARKER 109,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,PICKUP,S,52,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2174446,Null,Null,Null,2015-02-12T12:15:00.000Z,{7BAF3C3B-1C4F-467D-ABF3-96C18C472653}
286676,710764.3349,4234897.301,38.24,-114.6,2015-01-01,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Thu Jan 01 00:00:00 PST 2015,Sun Dec 31 00:30:00 PST 1899,0:30:00,US93N,500,N,MILE MARKER 142,CLOUDY,-9999,-9999,PDO,Null,NON-COLLISION,1,VAN,N,40,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2172464,Null,Null,Null,2015-01-01T08:30:00.000Z,{B7CB8371-1D58-4936-A4BB-D924A28F77D8}
286718,647195.3473,4150900.328,37.49,-115.3,2015-01-08,CATTLE,PROPERTY DAMAGE ONLY,LINCOLN,Thu Jan 08 00:00:00 PST 2015,Sun Dec 31 01:00:00 PST 1899,1:00:00,SR375,2112,S,MILE MARKER 43,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",S,48,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2172741,Null,Null,Null,2015-01-08T09:00:00.000Z,{236B6069-9655-43F5-AF18-70AB672262F3}
286815,727152.9883,4198415.063,37.9,-114.4,2015-01-15,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Thu Jan 15 00:00:00 PST 2015,Sun Dec 31 17:34:00 PST 1899,17:34:00,US93N,200,N,MILE MARKER 116,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,SEDAN,N,24,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2173160,Null,Null,Null,2015-01-16T01:34:00.000Z,{7695ADDA-9345-4E92-B9A8-BA8125F6D7DE}
286702,307772.6295,4365021.824,39.41,-119.2,2015-01-29,HORSE,PROPERTY DAMAGE ONLY,LYON,Thu Jan 29 00:00:00 PST 2015,Sun Dec 31 00:36:00 PST 1899,0:36:00,US50,200,W,MILE MARKER 29,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,PICKUP,W,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NONE,NHP,2173747,Null,Null,Null,2015-01-29T08:36:00.000Z,{801E0EFA-0012-4A9E-A0AB-986205174808}
296147,706779.1753,4164015.907,37.6,-114.7,2015-07-02,HORSE,INJURY CRASH,LINCOLN,Thu Jul 02 00:00:00 PDT 2015,Sun Dec 31 20:54:00 PST 1899,20:54:00,US93N,1200,S,MILE MARKER 85,CLOUDY,-9999,2,Null,B,NON-COLLISION,1,"HATCHBACK, 4 DOOR",N,51,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,RAN OFF ROAD,Null,HORSE: RAN OFF ROAD LEFT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2181288,Null,Null,Null,2015-07-03T03:54:00.000Z,{15483EAA-F8DC-4B86-B4A5-6D149320712B}
297836,257163.2746,4348258.256,39.25,-119.8,2015-07-02,DEER,PROPERTY DAMAGE ONLY,WASHOE,Thu Jul 02 00:00:00 PDT 2015,Sun Dec 31 23:11:00 PST 1899,23:11:00,IR580N,250,S,MILE MARKER 3,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,SEDAN,N,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NHP,2181293,Null,Null,Null,2015-07-03T06:11:00.000Z,{50AB551F-8855-4671-A722-0F528FFBC486}
294705,445691.296,4142176.806,37.42,-117.6,2015-07-09,DEER,PROPERTY DAMAGE ONLY,ESMERALDA,Thu Jul 09 00:00:00 PDT 2015,Sun Dec 31 23:21:00 PST 1899,23:21:00,SR266,100,E,MILE MARKER 14,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,UTILITY,W,29,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2181670,Null,Null,Null,2015-07-10T06:21:00.000Z,{FB0F0FEF-37E0-45D2-B7AC-CDB22B3B7C7B}
297362,671648.639,4250110.849,38.38,-115,2015-07-16,COYOTE,INJURY CRASH,NYE,Thu Jul 16 00:00:00 PDT 2015,Sun Dec 31 20:00:00 PST 1899,20:00:00,SR318,1000,S,MILE MARKER 16,CLEAR,-9999,2,Null,B,NON-COLLISION,1,"SEDAN, 4 DOOR",N,30,-9999,GOING STRAIGHT,Null,Null,OVER-CORRECTING/OVER-STEERING: RAN OFF ROAD,Null,RAN OFF ROAD RIGHT: CROSS MEDIAN/CENTERLINE: RAN OFF ROAD LEFT: OVERTURN/ROLLOVER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2181989,Null,Null,Null,2015-07-17T03:00:00.000Z,{05A414E9-8959-4CD0-BBE9-480C022E91BB}
299752,713949.2553,4316857.666,38.97,-114.5,2015-07-30,OTHER ANIMAL,PROPERTY DAMAGE ONLY,WHITE PINE,Thu Jul 30 00:00:00 PDT 2015,Sun Dec 31 06:15:00 PST 1899,6:15:00,US93N,500,N,MILE MARKER 22,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",N,23,1,OTHER,APPARENTLY NORMAL,Null,Null,Null,OTHER ANIMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,NONE,NHP,2196030,Null,Null,Null,2015-07-30T13:15:00.000Z,{D6797BC0-02FF-49D7-BAC8-E44C8168E264}
294672,651303.2846,4363011.203,39.4,-115.2,2015-07-30,ELK,PROPERTY DAMAGE ONLY,WHITE PINE,Thu Jul 30 00:00:00 PDT 2015,Sun Dec 31 04:40:00 PST 1899,4:40:00,US50,2000,E,MILE MARKER 40,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,PICKUP,W,19,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,RAN OFF ROAD RIGHT: CROSS MEDIAN/CENTERLINE: RAN OFF ROAD RIGHT: OVERTURN/ROLLOVER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,ELK,Null,DRY,DAWN,ANIMAL IN ROADWAY,NHP,2294271,Null,Null,Null,2015-07-30T11:40:00.000Z,{CF17A770-2A2F-4780-817D-422BE4075BF7}
294805,670976.3242,4355235.49,39.33,-115,2015-07-30,DEER,PROPERTY DAMAGE ONLY,WHITE PINE,Thu Jul 30 00:00:00 PDT 2015,Sun Dec 31 01:09:00 PST 1899,1:09:00,US50,1500,E,MILE MARKER 57,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,PICKUP,E,36,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2182553,Null,Null,Null,2015-07-30T08:09:00.000Z,{21E7CBC0-9D79-4FA7-AC61-299D7C98E7DA}
301679,245442.1032,4327813.441,39.06,-119.9,2015-07-30,DEER,PROPERTY DAMAGE ONLY,DOUGLAS,Thu Jul 30 00:00:00 PDT 2015,Sun Dec 31 22:28:00 PST 1899,22:28:00,US50,1500,E,MILE MARKER 8,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"HATCHBACK, 4 DOOR",W,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NHP,2182596,Null,Null,Null,2015-07-31T05:28:00.000Z,{B0573E96-7C43-4140-AE60-5728CAC124F1}
314329,247882.3281,4332332,39.1,-119.9,2015-07-30,DEER,INJURY CRASH,DOUGLAS,Thu Jul 30 00:00:00 PDT 2015,Sun Dec 31 04:27:00 PST 1899,4:27:00,SR28,2000,N,US50,CLEAR,-9999,1,Null,C,NON-COLLISION,1,"SEDAN, 4 DOOR",S,30,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,FAILURE TO KEEP IN PROPER LANE OR RUNNING OFF ROAD: UNSAFE LANE CHANGE,Null,RAN OFF ROAD RIGHT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2294270,Null,Null,Null,2015-07-30T11:27:00.000Z,{A1407E06-3660-4ECD-B180-22C194D315C5}
316773,437975.3137,4536337.416,40.98,-117.7,2015-07-30,DEER,PROPERTY DAMAGE ONLY,HUMBOLDT,Thu Jul 30 00:00:00 PDT 2015,Sun Dec 31 00:50:00 PST 1899,0:50:00,IR80E,2000,E,MILE MARKER 14,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,VAN,E,25,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - SPOT LIGHTING,ANIMAL IN ROADWAY,NHP,2294326,Null,Null,Null,2015-07-30T07:50:00.000Z,{67F0F22D-0449-4DB9-9872-811E208C02D4}
298623,706775.4928,4286393.042,38.7,-114.6,2015-06-04,ANTELOPE,PROPERTY DAMAGE ONLY,WHITE PINE,Thu Jun 04 00:00:00 PDT 2015,Sun Dec 31 04:33:00 PST 1899,4:33:00,US93N,1056,S,MILE MARKER 2,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,VAN,N,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NHP,2179789,Null,Null,Null,2015-06-04T11:33:00.000Z,{27A82FD3-3446-48A3-BCFD-92A24EB46727}
295261,667492.87,4552509.819,41.11,-115,2015-06-11,DEER,PROPERTY DAMAGE ONLY,ELKO,Thu Jun 11 00:00:00 PDT 2015,Sun Dec 31 05:10:00 PST 1899,5:10:00,IR80E,2640,E,MILE MARKER 71,CLOUDY,-9999,-9999,PDO,Null,NON-COLLISION,1,SEMI,W,40,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,ANIMAL IN ROADWAY,NHP,2180145,Null,Null,Null,2015-06-11T12:10:00.000Z,{15CF6C70-B016-430F-82B2-18DF6DD45B62}
295287,586668.5625,4627845,41.8,-116,2015-06-11,DEER,PROPERTY DAMAGE ONLY,ELKO,Thu Jun 11 00:00:00 PDT 2015,Sun Dec 31 05:52:00 PST 1899,5:52:00,SR225,2640,S,MILE MARKER 108,"FOG, SMOG, SMOKE",-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",N,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NHP,2180148,Null,Null,Null,2015-06-11T12:52:00.000Z,{DB3209EB-BE00-4500-8347-3CB8FD20E15D}
297825,249588.3413,4332364.037,39.1,-119.9,2015-06-11,DEER,PROPERTY DAMAGE ONLY,DOUGLAS,Thu Jun 11 00:00:00 PDT 2015,Sun Dec 31 05:33:00 PST 1899,5:33:00,US50,500,E,MILE MARKER 13,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"HATCHBACK, 4 DOOR",W,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NONE,NHP,2180144,Null,Null,Null,2015-06-11T12:33:00.000Z,{F7EBD870-95C9-44FB-9841-7C91BB90E8E4}
298109,719569.257,4166866.637,37.62,-114.5,2015-06-11,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Thu Jun 11 00:00:00 PDT 2015,Sun Dec 31 20:50:00 PST 1899,20:50:00,US93N,0,Null,MILLER LN,CLOUDY,-9999,-9999,PDO,Null,NON-COLLISION,1,CARRY-ALL,S,48,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,ANIMAL IN ROADWAY,NHP,2180192,Null,Null,Null,2015-06-12T03:50:00.000Z,{A76AC84E-B90F-406B-8E03-EBB94B6C6D25}
412927,644727.8307,4549091.619,41.08,-115.3,2015-06-11,DEER,PROPERTY DAMAGE ONLY,ELKO,Thu Jun 11 00:00:00 PDT 2015,Sun Dec 31 22:05:00 PST 1899,22:05:00,IR80W,2,E,MILE MARKER 57,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,CARRY-ALL,W,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NONE,NHP,2180193,Null,Null,Null,2015-06-12T05:05:00.000Z,{9F25FBD6-8BAD-4F42-BA46-B1446EC880AE}
413092,658533.0028,4169935.58,37.66,-115.2,2015-06-25,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Thu Jun 25 00:00:00 PDT 2015,Sun Dec 31 01:34:00 PST 1899,1:34:00,SR318,1203,N,MILE MARKER 10,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,UTILITY,S,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NHP,2180888,Null,Null,Null,2015-06-25T08:34:00.000Z,{03C576DB-4881-4742-B564-6F19E16CD6E1}
287467,260710.4848,4378984.365,39.53,-119.8,2015-03-05,DOG,INJURY CRASH,WASHOE,Thu Mar 05 00:00:00 PST 2015,Sun Dec 31 20:39:00 PST 1899,20:39:00,IR580S,500,N,MILE MARKER 25,CLEAR,-9999,1,Null,C,REAR-END,2,PICKUP,S,53,3,GOING STRAIGHT,APPARENTLY NORMAL,Null,FOLLOWED TOO CLOSELY,Null,SLOW/STOPPED VEHICLE,"SEDAN, 4 DOOR",S,53,3,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,Null,Null,Null,WET,DARK - CONTINUOUS LIGHTING,ANIMAL IN ROADWAY,NHP,2175512,Null,Null,Null,2015-03-06T04:39:00.000Z,{AFE8316D-51ED-4AF0-8B47-C1DEA544A8B6}
294106,256242.3296,4362599.711,39.38,-119.8,2015-03-05,DEER,PROPERTY DAMAGE ONLY,WASHOE,Thu Mar 05 00:00:00 PST 2015,Sun Dec 31 18:44:00 PST 1899,18:44:00,SR431,45,E,THOMPSON LN,CLEAR,-9999,-9999,PDO,Null,NON-COLLISION,1,"SEDAN, 4 DOOR",W,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,NONE,NHP,2287134,Null,Null,Null,2015-03-06T02:44:00.000Z,{EEEDA1B4-8C55-4DF3-BD62-091D4F4B1083}
